"Plot Title: 21476421"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21476421, SEN S/N: 21476421)","Temp, °C (LGR S/N: 21476421, SEN S/N: 21476421)","Abs Pres Barom., mm Hg (LGR S/N: 21060405, SEN S/N: 21060405)","Water Level, meters (LGR S/N: 21476421)","Coupler Detached (LGR S/N: 21476421)","Coupler Attached (LGR S/N: 21476421)","Host Connected (LGR S/N: 21476421)","Stopped (LGR S/N: 21476421)","End Of File (LGR S/N: 21476421)"
2149,07/21/24 08:00:00 AM,1063.74,16.903,684.27,4.862,,,,,
2150,07/21/24 09:00:00 AM,1063.81,17.094,684.31,4.863,,,,,
2151,07/21/24 10:00:00 AM,1063.38,16.618,684.07,4.860,,,,,
2152,07/21/24 11:00:00 AM,1062.72,15.282,683.76,4.854,,,,,
2153,07/21/24 12:00:00 PM,1061.96,14.900,683.51,4.847,,,,,
2154,07/21/24 01:00:00 PM,1061.35,14.900,682.87,4.847,,,,,
2155,07/21/24 02:00:00 PM,1060.80,15.664,682.08,4.851,,,,,
2156,07/21/24 03:00:00 PM,1060.12,15.473,681.77,4.846,,,,,
2157,07/21/24 04:00:00 PM,1059.51,15.187,681.38,4.842,,,,,
2158,07/21/24 05:00:00 PM,1059.15,15.473,680.82,4.845,,,,,
2159,07/21/24 06:00:00 PM,1058.95,14.996,680.69,4.844,,,,,
2160,07/21/24 07:00:00 PM,1059.09,15.951,680.64,4.848,,,,,
2161,07/21/24 08:00:00 PM,1058.76,16.332,680.33,4.847,,,,,
2162,07/21/24 09:00:00 PM,1058.31,16.427,680.43,4.840,,,,,
2163,07/21/24 10:00:00 PM,1058.67,16.427,680.59,4.843,,,,,
2164,07/21/24 11:00:00 PM,1058.76,16.332,680.64,4.843,,,,,
2165,07/22/24 12:00:00 AM,1058.80,16.141,680.73,4.842,,,,,
2166,07/22/24 01:00:00 AM,1059.11,17.855,680.90,4.846,,,,,
2167,07/22/24 02:00:00 AM,1059.07,18.711,680.90,4.846,,,,,
2168,07/22/24 03:00:00 AM,1058.52,16.046,680.88,4.837,,,,,
2169,07/22/24 04:00:00 AM,1058.58,15.282,680.98,4.835,,,,,
2170,07/22/24 05:00:00 AM,1058.99,15.378,680.90,4.842,,,,,
2171,07/22/24 06:00:00 AM,1058.79,16.427,681.14,4.837,,,,,
2172,07/22/24 07:00:00 AM,1059.09,17.475,681.13,4.842,,,,,
2173,07/22/24 08:00:00 AM,1059.00,17.570,681.23,4.840,,,,,
2174,07/22/24 09:00:00 AM,1059.00,17.570,681.12,4.841,,,,,
2175,07/22/24 10:00:00 AM,1058.50,16.618,680.83,4.837,,,,,
2176,07/22/24 11:00:00 AM,1057.92,16.999,680.39,4.836,,,,,
2177,07/22/24 12:00:00 PM,1056.99,17.094,679.81,4.831,,,,,
2178,07/22/24 01:00:00 PM,1056.60,17.665,679.20,4.835,,,,,
2179,07/22/24 02:00:00 PM,1056.40,18.426,678.84,4.838,,,,,
2180,07/22/24 03:00:00 PM,1055.83,17.570,678.33,4.836,,,,,
2181,07/22/24 04:00:00 PM,1055.13,17.950,677.94,4.832,,,,,
2182,07/22/24 05:00:00 PM,1054.79,18.996,677.58,4.834,,,,,
2183,07/22/24 06:00:00 PM,1054.65,18.616,677.41,4.833,,,,,
2184,07/22/24 07:00:00 PM,1054.42,18.996,677.13,4.835,,,,,
2185,07/22/24 08:00:00 PM,1054.06,18.996,677.01,4.831,,,,,
2186,07/22/24 09:00:00 PM,1053.69,18.045,676.77,4.829,,,,,
2187,07/22/24 10:00:00 PM,1053.57,17.094,676.93,4.824,,,,,
2188,07/22/24 11:00:00 PM,1053.94,17.094,677.23,4.825,,,,,
2189,07/23/24 12:00:00 AM,1054.53,17.665,677.48,4.830,,,,,
2190,07/23/24 01:00:00 AM,1054.40,18.616,677.41,4.830,,,,,
2191,07/23/24 02:00:00 AM,1054.37,18.521,677.49,4.829,,,,,
2192,07/23/24 03:00:00 AM,1054.55,18.996,677.79,4.827,,,,,
2193,07/23/24 04:00:00 AM,1054.56,18.711,677.79,4.827,,,,,
2194,07/23/24 05:00:00 AM,1054.75,18.901,678.05,4.826,,,,,
2195,07/23/24 06:00:00 AM,1055.59,19.187,678.63,4.830,,,,,
2196,07/23/24 07:00:00 AM,1055.70,18.806,678.81,4.829,,,,,
2197,07/23/24 08:00:00 AM,1055.55,19.092,679.30,4.821,,,,,
2198,07/23/24 09:00:00 AM,1055.83,18.521,679.48,4.821,,,,,
2199,07/23/24 10:00:00 AM,1055.82,18.806,679.36,4.823,,,,,
2200,07/23/24 11:00:00 AM,1055.72,18.236,679.36,4.821,,,,,
2201,07/23/24 12:00:00 PM,1055.35,18.236,679.06,4.820,,,,,
2202,07/23/24 01:00:00 PM,1055.13,18.616,679.11,4.817,,,,,
2203,07/23/24 02:00:00 PM,1054.73,18.521,678.93,4.814,,,,,
2204,07/23/24 03:00:00 PM,1054.59,18.140,678.78,4.813,,,,,
2205,07/23/24 04:00:00 PM,1054.38,18.236,678.51,4.814,,,,,
2206,07/23/24 05:00:00 PM,1054.17,18.331,678.30,4.815,,,,,
2207,07/23/24 06:00:00 PM,1053.90,17.950,678.26,4.811,,,,,
2208,07/23/24 07:00:00 PM,1053.63,17.570,678.30,4.806,,,,,
2209,07/23/24 08:00:00 PM,1053.69,18.045,678.05,4.811,,,,,
2210,07/23/24 09:00:00 PM,1054.24,18.521,678.11,4.818,,,,,
2211,07/23/24 10:00:00 PM,1054.77,20.234,678.45,4.823,,,,,
2212,07/23/24 11:00:00 PM,1054.83,19.758,678.58,4.821,,,,,
2213,07/24/24 12:00:00 AM,1054.84,18.806,678.94,4.815,,,,,
2214,07/24/24 01:00:00 AM,1055.30,19.377,679.26,4.818,,,,,
2215,07/24/24 02:00:00 AM,1055.76,19.948,679.72,4.819,,,,,
2216,07/24/24 03:00:00 AM,1055.75,19.282,680.13,4.812,,,,,
2217,07/24/24 04:00:00 AM,1055.77,19.662,680.10,4.813,,,,,
2218,07/24/24 05:00:00 AM,1055.50,18.616,680.10,4.808,,,,,
2219,07/24/24 06:00:00 AM,1055.88,19.282,680.31,4.811,,,,,
2220,07/24/24 07:00:00 AM,1055.78,17.760,680.40,4.807,,,,,
2221,07/24/24 08:00:00 AM,1055.67,17.475,680.46,4.805,,,,,
2222,07/24/24 09:00:00 AM,1055.31,18.426,680.43,4.801,,,,,
2223,07/24/24 10:00:00 AM,1055.04,18.045,680.31,4.799,,,,,
2224,07/24/24 11:00:00 AM,1054.64,17.950,680.13,4.796,,,,,
2225,07/24/24 12:00:00 PM,1054.45,18.426,679.68,4.800,,,,,
2226,07/24/24 01:00:00 PM,1053.87,18.806,679.07,4.800,,,,,
2227,07/24/24 02:00:00 PM,1053.47,19.377,678.90,4.798,,,,,
2228,07/24/24 03:00:00 PM,1052.79,20.519,678.40,4.797,,,,,
2229,07/24/24 04:00:00 PM,1052.57,20.901,677.99,4.800,,,,,
2230,07/24/24 05:00:00 PM,1052.20,20.234,677.77,4.797,,,,,
2231,07/24/24 06:00:00 PM,1051.36,19.282,676.99,4.795,,,,,
2232,07/24/24 07:00:00 PM,1050.90,19.662,676.46,4.796,,,,,
2233,07/24/24 08:00:00 PM,1050.40,19.662,676.20,4.793,,,,,
2234,07/24/24 09:00:00 PM,1050.75,19.282,675.99,4.801,,,,,
2235,07/24/24 10:00:00 PM,1051.08,18.521,675.99,4.804,,,,,
2236,07/24/24 11:00:00 PM,1052.16,18.806,677.39,4.800,,,,,
2237,07/25/24 12:00:00 AM,1052.17,18.521,677.56,4.798,,,,,
2238,07/25/24 01:00:00 AM,1052.01,20.043,677.81,4.794,,,,,
2239,07/25/24 02:00:00 AM,1052.11,20.996,677.82,4.796,,,,,
2240,07/25/24 03:00:00 AM,1052.72,21.664,677.41,4.811,,,,,
2241,07/25/24 04:00:00 AM,1052.37,22.046,677.10,4.811,,,,,
2242,07/25/24 05:00:00 AM,1051.18,22.142,676.50,4.803,,,,,
2243,07/25/24 06:00:00 AM,1050.69,22.142,676.70,4.793,,,,,
2244,07/25/24 07:00:00 AM,1050.45,16.903,676.46,4.788,,,,,
2245,07/25/24 08:00:00 AM,1051.50,19.662,676.72,4.801,,,,,
2246,07/25/24 09:00:00 AM,1051.29,19.092,676.83,4.796,,,,,
2247,07/25/24 10:00:00 AM,1050.30,17.760,676.86,4.781,,,,,
2248,07/25/24 11:00:00 AM,1050.54,19.377,677.18,4.782,,,,,
2249,07/25/24 12:00:00 PM,1051.27,18.711,677.41,4.788,,,,,
2250,07/25/24 01:00:00 PM,1052.72,21.664,677.60,4.808,,,,,
2251,07/25/24 02:00:00 PM,1051.85,21.951,677.17,4.802,,,,,
2252,07/25/24 03:00:00 PM,1051.24,21.282,677.35,4.791,,,,,
2253,07/25/24 04:00:00 PM,1051.10,21.569,677.58,4.786,,,,,
2254,07/25/24 05:00:00 PM,1052.11,21.664,677.31,4.804,,,,,
2255,07/25/24 06:00:00 PM,1052.77,21.473,677.44,4.811,,,,,
2256,07/25/24 07:00:00 PM,1053.19,21.282,677.90,4.810,,,,,
2257,07/25/24 08:00:00 PM,1052.67,21.187,678.13,4.800,,,,,
2258,07/25/24 09:00:00 PM,1053.02,20.805,678.80,4.795,,,,,
2259,07/25/24 10:00:00 PM,1053.91,20.901,679.57,4.797,,,,,
2260,07/25/24 11:00:00 PM,1054.14,20.519,679.74,4.797,,,,,
2261,07/26/24 12:00:00 AM,1053.93,19.948,679.59,4.795,,,,,
2262,07/26/24 01:00:00 AM,1053.05,19.567,679.52,4.784,,,,,
2263,07/26/24 02:00:00 AM,1052.25,19.377,679.35,4.775,,,,,
2264,07/26/24 03:00:00 AM,1052.76,19.758,679.32,4.783,,,,,
2265,07/26/24 04:00:00 AM,1053.12,19.758,679.35,4.788,,,,,
2266,07/26/24 05:00:00 AM,1053.00,19.758,679.71,4.781,,,,,
2267,07/26/24 06:00:00 AM,1052.74,19.377,679.92,4.774,,,,,
2268,07/26/24 07:00:00 AM,1052.38,18.426,679.91,4.768,,,,,
2269,07/26/24 08:00:00 AM,1052.38,18.426,679.84,4.769,,,,,
2270,07/26/24 09:00:00 AM,1052.72,18.045,679.84,4.774,,,,,
2271,07/26/24 10:00:00 AM,1052.28,17.855,679.61,4.771,,,,,
2272,07/26/24 11:00:00 AM,1051.17,17.189,679.20,4.760,,,,,
2273,07/26/24 12:00:00 PM,1050.15,17.379,678.48,4.757,,,,,
2274,07/26/24 01:00:00 PM,1049.79,18.045,678.07,4.758,,,,,
2275,07/26/24 02:00:00 PM,1049.81,17.760,677.41,4.767,,,,,
2276,07/26/24 03:00:00 PM,1049.48,18.806,676.66,4.773,,,,,
2277,07/26/24 04:00:00 PM,1048.37,19.758,675.98,4.769,,,,,
2278,07/26/24 05:00:00 PM,1048.12,19.758,675.53,4.771,,,,,
2279,07/26/24 06:00:00 PM,1047.81,20.234,675.29,4.771,,,,,
2280,07/26/24 07:00:00 PM,1047.93,20.234,675.03,4.776,,,,,
2281,07/26/24 08:00:00 PM,1047.78,20.138,674.79,4.777,,,,,
2282,07/26/24 09:00:00 PM,1047.41,20.138,674.94,4.770,,,,,
2283,07/26/24 10:00:00 PM,1047.17,20.138,675.24,4.763,,,,,
2284,07/26/24 11:00:00 PM,1047.30,19.853,675.14,4.766,,,,,
2285,07/27/24 12:00:00 AM,1047.53,19.472,675.38,4.765,,,,,
2286,07/27/24 01:00:00 AM,1047.87,20.043,675.48,4.769,,,,,
2287,07/27/24 02:00:00 AM,1047.15,17.189,675.33,4.758,,,,,
2288,07/27/24 03:00:00 AM,1046.55,16.903,675.45,4.748,,,,,
2289,07/27/24 04:00:00 AM,1046.75,17.094,675.47,4.751,,,,,
2290,07/27/24 05:00:00 AM,1047.00,17.094,675.39,4.755,,,,,
2291,07/27/24 06:00:00 AM,1047.12,16.808,675.42,4.756,,,,,
2292,07/27/24 07:00:00 AM,1047.02,16.523,675.70,4.751,,,,,
2293,07/27/24 08:00:00 AM,1046.62,16.141,676.00,4.741,,,,,
2294,07/27/24 09:00:00 AM,1046.93,16.618,675.92,4.747,,,,,
2295,07/27/24 10:00:00 AM,1046.90,17.475,675.56,4.752,,,,,
2296,07/27/24 11:00:00 AM,1046.48,16.713,675.41,4.748,,,,,
2297,07/27/24 12:00:00 PM,1045.56,16.523,675.15,4.738,,,,,
2298,07/27/24 01:00:00 PM,1045.03,17.379,674.61,4.739,,,,,
2299,07/27/24 02:00:00 PM,1044.99,17.284,674.29,4.743,,,,,
2300,07/27/24 03:00:00 PM,1045.01,19.567,673.72,4.753,,,,,
2301,07/27/24 04:00:00 PM,1045.23,19.187,673.34,4.761,,,,,
2302,07/27/24 05:00:00 PM,1044.08,18.711,672.96,4.750,,,,,
2303,07/27/24 06:00:00 PM,1044.01,19.187,672.99,4.749,,,,,
2304,07/27/24 07:00:00 PM,1043.42,18.901,672.87,4.743,,,,,
2305,07/27/24 08:00:00 PM,1043.97,18.426,672.87,4.750,,,,,
2306,07/27/24 09:00:00 PM,1044.15,19.567,673.15,4.750,,,,,
2307,07/27/24 10:00:00 PM,1043.98,19.758,673.29,4.746,,,,,
2308,07/27/24 11:00:00 PM,1044.32,18.711,673.68,4.744,,,,,
2309,07/28/24 12:00:00 AM,1044.17,17.665,673.73,4.740,,,,,
2310,07/28/24 01:00:00 AM,1044.54,17.379,673.86,4.743,,,,,
2311,07/28/24 02:00:00 AM,1044.56,18.045,674.01,4.742,,,,,
2312,07/28/24 03:00:00 AM,1044.39,18.236,674.15,4.738,,,,,
2313,07/28/24 04:00:00 AM,1044.40,16.999,674.31,4.735,,,,,
2314,07/28/24 05:00:00 AM,1044.85,16.903,674.59,4.737,,,,,
2315,07/28/24 06:00:00 AM,1045.21,16.903,674.97,4.736,,,,,
2316,07/28/24 07:00:00 AM,1045.62,17.950,675.36,4.738,,,,,
2317,07/28/24 08:00:00 AM,1045.73,17.284,675.78,4.733,,,,,
2318,07/28/24 09:00:00 AM,1045.41,17.094,675.63,4.731,,,,,
2319,07/28/24 10:00:00 AM,1045.24,17.284,675.66,4.728,,,,,
2320,07/28/24 11:00:00 AM,1045.42,16.808,675.59,4.731,,,,,
2321,07/28/24 12:00:00 PM,1045.19,17.475,675.42,4.731,,,,,
2322,07/28/24 01:00:00 PM,1044.60,17.855,675.15,4.727,,,,,
2323,07/28/24 02:00:00 PM,1044.03,17.950,674.58,4.727,,,,,
2324,07/28/24 03:00:00 PM,1044.13,18.521,674.37,4.732,,,,,
2325,07/28/24 04:00:00 PM,1044.80,18.045,674.50,4.738,,,,,
2326,07/28/24 05:00:00 PM,1044.62,19.187,674.44,4.738,,,,,
2327,07/28/24 06:00:00 PM,1044.15,19.567,674.34,4.733,,,,,
2328,07/28/24 07:00:00 PM,1043.88,19.472,674.38,4.729,,,,,
2329,07/28/24 08:00:00 PM,1044.24,19.472,674.31,4.735,,,,,
2330,07/28/24 09:00:00 PM,1044.55,19.662,674.71,4.734,,,,,
2331,07/28/24 10:00:00 PM,1044.80,19.662,674.91,4.734,,,,,
2332,07/28/24 11:00:00 PM,1044.62,19.187,675.16,4.728,,,,,
2333,07/29/24 12:00:00 AM,1044.50,19.187,675.37,4.724,,,,,
2334,07/29/24 01:00:00 AM,1044.76,19.567,675.23,4.730,,,,,
2335,07/29/24 02:00:00 AM,1044.74,19.187,675.18,4.730,,,,,
2336,07/29/24 03:00:00 AM,1044.33,17.760,675.11,4.723,,,,,
2337,07/29/24 04:00:00 AM,1044.44,18.045,675.30,4.723,,,,,
2338,07/29/24 05:00:00 AM,1044.27,17.950,675.30,4.720,,,,,
2339,07/29/24 06:00:00 AM,1044.64,17.950,675.63,4.721,,,,,
2340,07/29/24 07:00:00 AM,1045.09,18.806,675.72,4.726,,,,,
2341,07/29/24 08:00:00 AM,1045.09,17.855,675.92,4.723,,,,,
2342,07/29/24 09:00:00 AM,1044.95,17.475,676.06,4.719,,,,,
2343,07/29/24 10:00:00 AM,1044.45,15.569,676.06,4.710,,,,,
2344,07/29/24 11:00:00 AM,1043.94,16.141,675.58,4.710,,,,,
2345,07/29/24 12:00:00 PM,1043.85,17.475,675.38,4.713,,,,,
2346,07/29/24 01:00:00 PM,1043.58,16.141,674.88,4.715,,,,,
2347,07/29/24 02:00:00 PM,1042.89,17.189,674.20,4.716,,,,,
2348,07/29/24 03:00:00 PM,1042.81,18.901,674.07,4.718,,,,,
2349,07/29/24 04:00:00 PM,1042.71,19.282,673.79,4.721,,,,,
2350,07/29/24 05:00:00 PM,1042.50,19.377,673.44,4.723,,,,,
2351,07/29/24 06:00:00 PM,1042.38,19.377,673.55,4.720,,,,,
2352,07/29/24 07:00:00 PM,1042.81,19.567,673.70,4.724,,,,,
2353,07/29/24 08:00:00 PM,1043.18,19.567,674.19,4.722,,,,,
2354,07/29/24 09:00:00 PM,1043.30,19.567,674.56,4.719,,,,,
2355,07/29/24 10:00:00 PM,1044.12,19.472,675.65,4.715,,,,,
2356,07/29/24 11:00:00 PM,1044.97,19.472,676.40,4.716,,,,,
2357,07/30/24 12:00:00 AM,1044.85,19.472,676.07,4.719,,,,,
2358,07/30/24 01:00:00 AM,1045.09,19.472,676.35,4.719,,,,,
2359,07/30/24 02:00:00 AM,1044.85,19.472,676.46,4.714,,,,,
2360,07/30/24 03:00:00 AM,1044.45,19.377,676.10,4.713,,,,,
2361,07/30/24 04:00:00 AM,1044.21,19.377,675.87,4.713,,,,,
2362,07/30/24 05:00:00 AM,1044.20,18.711,676.25,4.707,,,,,
2363,07/30/24 06:00:00 AM,1044.46,19.092,676.43,4.709,,,,,
2364,07/30/24 07:00:00 AM,1044.09,17.475,676.32,4.703,,,,,
2365,07/30/24 08:00:00 AM,1044.30,18.996,676.80,4.701,,,,,
2366,07/30/24 09:00:00 AM,1044.29,19.282,676.91,4.700,,,,,
2367,07/30/24 10:00:00 AM,1044.59,19.092,677.19,4.700,,,,,
2368,07/30/24 11:00:00 AM,1044.53,18.616,677.26,4.698,,,,,
2369,07/30/24 12:00:00 PM,1044.51,18.901,677.19,4.699,,,,,
2370,07/30/24 01:00:00 PM,1044.33,15.282,676.86,4.697,,,,,
2371,07/30/24 02:00:00 PM,1044.09,17.475,677.10,4.693,,,,,
2372,07/30/24 03:00:00 PM,1045.16,18.996,677.46,4.704,,,,,
2373,07/30/24 04:00:00 PM,1046.33,19.187,677.53,4.719,,,,,
2374,07/30/24 05:00:00 PM,1046.05,19.092,677.61,4.714,,,,,
2375,07/30/24 06:00:00 PM,1046.16,19.377,677.83,4.713,,,,,
2376,07/30/24 07:00:00 PM,1046.45,19.187,678.16,4.712,,,,,
2377,07/30/24 08:00:00 PM,1046.87,18.996,678.55,4.712,,,,,
2378,07/30/24 09:00:00 PM,1046.95,18.901,678.75,4.711,,,,,
2379,07/30/24 10:00:00 PM,1047.36,18.996,679.10,4.712,,,,,
2380,07/30/24 11:00:00 PM,1047.06,19.187,679.38,4.704,,,,,
2381,07/31/24 12:00:00 AM,1047.36,18.996,679.35,4.708,,,,,
2382,07/31/24 01:00:00 AM,1047.48,18.996,679.47,4.708,,,,,
2383,07/31/24 02:00:00 AM,1047.72,18.996,679.55,4.710,,,,,
2384,07/31/24 03:00:00 AM,1047.65,18.806,679.83,4.705,,,,,
2385,07/31/24 04:00:00 AM,1047.49,18.711,679.81,4.703,,,,,
2386,07/31/24 05:00:00 AM,1047.56,18.901,679.84,4.704,,,,,
2387,07/31/24 06:00:00 AM,1047.93,18.901,680.19,4.704,,,,,
2388,07/31/24 07:00:00 AM,1048.02,16.903,680.40,4.701,,,,,
2389,07/31/24 08:00:00 AM,1047.98,17.760,680.72,4.697,,,,,
2390,07/31/24 09:00:00 AM,1048.05,18.901,681.04,4.694,,,,,
2391,07/31/24 10:00:00 AM,1048.06,18.616,681.03,4.694,,,,,
2392,07/31/24 11:00:00 AM,1047.94,18.616,680.81,4.696,,,,,
2393,07/31/24 12:00:00 PM,1047.63,18.426,680.66,4.693,,,,,
2394,07/31/24 01:00:00 PM,1047.31,18.236,680.32,4.694,,,,,
2395,07/31/24 02:00:00 PM,1047.14,18.426,680.06,4.695,,,,,
2396,07/31/24 03:00:00 PM,1047.04,18.806,679.97,4.695,,,,,
2397,07/31/24 04:00:00 PM,1047.42,18.521,679.73,4.703,,,,,
2398,07/31/24 05:00:00 PM,1047.00,18.045,679.76,4.697,,,,,
2399,07/31/24 06:00:00 PM,1046.76,19.377,679.58,4.697,,,,,
2400,07/31/24 07:00:00 PM,1046.61,19.282,679.46,4.697,,,,,
2401,07/31/24 08:00:00 PM,1046.64,19.377,679.67,4.694,,,,,
2402,07/31/24 09:00:00 PM,1047.00,19.377,679.99,4.695,,,,,
2403,07/31/24 10:00:00 PM,1047.37,19.377,680.41,4.694,,,,,
2404,07/31/24 11:00:00 PM,1047.74,19.377,681.00,4.691,,,,,
2405,08/01/24 12:00:00 AM,1048.08,17.379,681.41,4.688,,,,,
2406,08/01/24 01:00:00 AM,1048.21,17.094,681.76,4.685,,,,,
2407,08/01/24 02:00:00 AM,1048.62,17.189,681.96,4.688,,,,,
2408,08/01/24 03:00:00 AM,1048.79,17.950,682.27,4.687,,,,,
2409,08/01/24 04:00:00 AM,1049.14,18.236,682.51,4.689,,,,,
2410,08/01/24 05:00:00 AM,1049.52,17.950,682.87,4.689,,,,,
2411,08/01/24 06:00:00 AM,1049.93,16.808,683.25,4.688,,,,,
2412,08/01/24 07:00:00 AM,1050.44,17.189,683.88,4.687,,,,,
2413,08/01/24 08:00:00 AM,1050.20,15.951,684.03,4.680,,,,,
2414,08/01/24 09:00:00 AM,1050.62,16.713,684.14,4.685,,,,,
2415,08/01/24 10:00:00 AM,1050.50,16.713,683.99,4.686,,,,,
2416,08/01/24 11:00:00 AM,1050.05,16.808,683.85,4.681,,,,,
2417,08/01/24 12:00:00 PM,1049.58,16.523,683.37,4.681,,,,,
2418,08/01/24 01:00:00 PM,1049.25,17.570,683.28,4.679,,,,,
2419,08/01/24 02:00:00 PM,1049.60,18.806,683.04,4.688,,,,,
2420,08/01/24 03:00:00 PM,1049.65,19.282,682.85,4.692,,,,,
2421,08/01/24 04:00:00 PM,1048.97,18.426,682.56,4.686,,,,,
2422,08/01/24 05:00:00 PM,1048.24,19.092,682.07,4.683,,,,,
2423,08/01/24 06:00:00 PM,1047.93,18.901,681.84,4.682,,,,,
2424,08/01/24 07:00:00 PM,1047.66,18.521,681.63,4.681,,,,,
2425,08/01/24 08:00:00 PM,1047.70,17.665,681.59,4.681,,,,,
2426,08/01/24 09:00:00 PM,1047.82,17.665,681.73,4.681,,,,,
2427,08/01/24 10:00:00 PM,1048.08,17.379,682.09,4.679,,,,,
2428,08/01/24 11:00:00 PM,1048.05,16.999,682.31,4.675,,,,,
2429,08/02/24 12:00:00 AM,1048.23,16.523,682.68,4.672,,,,,
2430,08/02/24 01:00:00 AM,1048.47,16.523,682.90,4.673,,,,,
2431,08/02/24 02:00:00 AM,1048.62,16.903,682.86,4.676,,,,,
2432,08/02/24 03:00:00 AM,1048.60,16.523,682.95,4.674,,,,,
2433,08/02/24 04:00:00 AM,1048.68,16.427,683.15,4.672,,,,,
2434,08/02/24 05:00:00 AM,1049.11,16.903,683.29,4.676,,,,,
2435,08/02/24 06:00:00 AM,1049.94,17.475,683.93,4.680,,,,,
2436,08/02/24 07:00:00 AM,1050.36,17.284,684.45,4.678,,,,,
2437,08/02/24 08:00:00 AM,1050.49,16.999,684.83,4.674,,,,,
2438,08/02/24 09:00:00 AM,1050.57,16.903,685.01,4.673,,,,,
2439,08/02/24 10:00:00 AM,1050.75,17.665,684.78,4.679,,,,,
2440,08/02/24 11:00:00 AM,1050.37,16.999,684.45,4.678,,,,,
2441,08/02/24 12:00:00 PM,1050.03,17.379,684.14,4.678,,,,,
2442,08/02/24 01:00:00 PM,1049.49,17.570,684.02,4.672,,,,,
2443,08/02/24 02:00:00 PM,1049.09,18.426,683.73,4.671,,,,,
2444,08/02/24 03:00:00 PM,1048.78,18.901,682.98,4.678,,,,,
2445,08/02/24 04:00:00 PM,1048.18,18.616,682.54,4.676,,,,,
2446,08/02/24 05:00:00 PM,1047.87,18.426,682.17,4.676,,,,,
2447,08/02/24 06:00:00 PM,1047.06,18.236,681.80,4.670,,,,,
2448,08/02/24 07:00:00 PM,1046.67,18.140,681.63,4.667,,,,,
2449,08/02/24 08:00:00 PM,1046.55,17.855,681.37,4.669,,,,,
2450,08/02/24 09:00:00 PM,1046.81,17.570,681.21,4.674,,,,,
2451,08/02/24 10:00:00 PM,1046.76,17.760,681.49,4.670,,,,,
2452,08/02/24 11:00:00 PM,1046.64,17.760,681.69,4.665,,,,,
2453,08/03/24 12:00:00 AM,1046.52,17.760,681.57,4.665,,,,,
2454,08/03/24 01:00:00 AM,1046.73,17.665,681.66,4.667,,,,,
2455,08/03/24 02:00:00 AM,1046.91,17.189,681.55,4.670,,,,,
2456,08/03/24 03:00:00 AM,1046.85,17.665,681.53,4.670,,,,,
2457,08/03/24 04:00:00 AM,1046.61,17.665,681.55,4.667,,,,,
2458,08/03/24 05:00:00 AM,1046.34,18.236,681.39,4.666,,,,,
2459,08/03/24 06:00:00 AM,1046.53,18.426,681.45,4.668,,,,,
2460,08/03/24 07:00:00 AM,1047.12,17.094,681.46,4.674,,,,,
2461,08/03/24 08:00:00 AM,1046.52,16.808,681.36,4.667,,,,,
2462,08/03/24 09:00:00 AM,1045.93,18.140,681.12,4.664,,,,,
2463,08/03/24 10:00:00 AM,1045.95,17.855,681.25,4.662,,,,,
2464,08/03/24 11:00:00 AM,1045.95,17.855,680.85,4.667,,,,,
2465,08/03/24 12:00:00 PM,1045.48,18.236,680.08,4.672,,,,,
2466,08/03/24 01:00:00 PM,1045.25,17.950,680.13,4.668,,,,,
2467,08/03/24 02:00:00 PM,1046.42,18.140,682.01,4.658,,,,,
2468,08/03/24 03:00:00 PM,1045.14,18.616,680.48,4.662,,,,,
2469,08/03/24 04:00:00 PM,1044.48,17.855,680.11,4.658,,,,,
2470,08/03/24 05:00:00 PM,1044.58,18.426,679.14,4.673,,,,,
2471,08/03/24 06:00:00 PM,1043.74,18.140,678.42,4.671,,,,,
2472,08/03/24 07:00:00 PM,1042.89,17.189,678.16,4.662,,,,,
2473,08/03/24 08:00:00 PM,1041.84,17.950,678.00,4.650,,,,,
2474,08/03/24 09:00:00 PM,1042.41,17.855,678.39,4.653,,,,,
2475,08/03/24 10:00:00 PM,1043.22,18.045,678.37,4.664,,,,,
2476,08/03/24 11:00:00 PM,1043.07,17.665,677.97,4.667,,,,,
2477,08/04/24 12:00:00 AM,1042.78,17.855,678.60,4.655,,,,,
2478,08/04/24 01:00:00 AM,1042.57,17.950,678.88,4.648,,,,,
2479,08/04/24 02:00:00 AM,1043.74,18.140,679.64,4.654,,,,,
2480,08/04/24 03:00:00 AM,1044.15,16.999,679.66,4.658,,,,,
2481,08/04/24 04:00:00 AM,1043.50,15.951,679.25,4.654,,,,,
2482,08/04/24 05:00:00 AM,1042.77,15.951,679.31,4.643,,,,,
2483,08/04/24 06:00:00 AM,1042.98,17.094,679.28,4.648,,,,,
2484,08/04/24 07:00:00 AM,1043.70,17.094,679.41,4.656,,,,,
2485,08/04/24 08:00:00 AM,1044.44,17.094,679.68,4.662,,,,,
2486,08/04/24 09:00:00 AM,1043.92,17.665,679.83,4.653,,,,,
2487,08/04/24 10:00:00 AM,1043.52,17.570,679.81,4.648,,,,,
2488,08/04/24 11:00:00 AM,1043.68,17.665,679.66,4.653,,,,,
2489,08/04/24 12:00:00 PM,1044.21,17.475,679.74,4.659,,,,,
2490,08/04/24 01:00:00 PM,1045.30,17.760,680.55,4.663,,,,,
2491,08/04/24 02:00:00 PM,1044.87,17.570,680.43,4.658,,,,,
