Date,Site,Test,Parameter,Value,Units,Qualifier,Method,Start Depth,End Depth,SampleType,Volume,Notes
12/02/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,157,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,1140.3,Bucket in on 14XI14 @ 0830hrs. Very cold temperatures (single digits) and snow w/some rain majority of last week; Calm to high winds; Lite org.; samples froz. Placed in walk-in; JC obs. Cover stuck in mdl. 3 days ago; Snow in dry buc.;;;
12/02/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,1140.3,Bucket in on 14XI14 @ 0830hrs. Very cold temperatures (single digits) and snow w/some rain majority of last week; Calm to high winds; Lite org.; samples froz. Placed in walk-in; JC obs. Cover stuck in mdl. 3 days ago; Snow in dry buc.;;;
12/02/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1668.9,Bucket in on 23XI14 @ 1315hrs. Very cold temperatures (single digits) and snow majority of last week; Calm to high winds; Mod. Org. quarter size tree bark in sample; samples froz. Placed in walk-in; JC obs. Cover stuck in mdl. 3 days ago; Snow in dry buc.;;;
12/09/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,54,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1560.4,Bucket in on 02XII14 @ 0830 hrs. Cold temperatures and snow early last week; warmer later in the week and over the weekend; calm winds. No visible organics in the sample; filtered through 500 um mesh. Not frozen.;;;
12/09/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,141,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1396.2,Bucket in on 02XII14 @ 0830 hrs. Cold temperatures and snow early last week; warmer later in the week and over the weekend; calm winds. No visible organics in the sample; filtered through 500 um mesh. Not frozen.;;;
12/09/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1396.2,Bucket in on 02XII14 @ 0830 hrs. Cold temperatures and snow early last week; warmer later in the week and over the weekend; calm winds. No visible organics in the sample; filtered through 500 um mesh. Not frozen.;;;
12/09/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1560.4,Bucket in on 02XII14 @ 0830 hrs. Cold temperatures and snow early last week; warmer later in the week and over the weekend; calm winds. No visible organics in the sample; filtered through 500 um mesh. Not frozen.;;;
12/17/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,121,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1287.3,Bucket in on 09XII14@1430hrs. Rain at times; warmer temperatures during the day turning to freezing conditions at night. Calm to high winds. No visible organics; filtered through 500 um mesh.;;;
12/17/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,151,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,747.8,Bucket in on 09XII14@1430hrs. Rain at times; warmer temperatures during the day turning to freezing conditions at night. Calm to high winds. No visible organics; filtered through 500 um mesh. Sample partially frozen.;;;
12/17/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.7,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,747.8,Bucket in on 09XII14@1430hrs. Rain at times; warmer temperatures during the day turning to freezing conditions at night. Calm to high winds. No visible organics; filtered through 500 um mesh. Sample partially frozen.;;;
12/17/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,4.3,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1287.3,Bucket in on 09XII14@1430hrs. Rain at times; warmer temperatures during the day turning to freezing conditions at night. Calm to high winds. No visible organics; filtered through 500 um mesh.;;;
12/23/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,51.3,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1743.4,Bucket in on 17XII14 @ 1500hrs. Rain to snow showers at times. Thawing during the day and freezing at night. Calm to high winds south winds. Lite organics in the sample; filtered through 500 um mesh.;;;
12/23/2014,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,74.9,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,812.3,Bucket in on 17XII14 @ 1500hrs. Rain to snow showers at times. Thawing during the day and freezing at night. Calm to high winds south winds. No visible organics in the sample; filtered through 500 um mesh.;;;
12/23/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,812.3,Bucket in on 17XII14 @ 1500hrs. Rain to snow showers at times. Thawing during the day and freezing at night. Calm to high winds south winds. No visible organics in the sample; filtered through 500 um mesh.;;;
12/23/2014,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1743.4,Bucket in on 17XII14 @ 1500hrs. Rain to snow showers at times. Thawing during the day and freezing at night. Calm to high winds south winds. Lite organics in the sample; filtered through 500 um mesh.;;;
01/02/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,127,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1259.8,"Bucket in on 23 XII 14 @ 0915 hrs. Rain then turning to snow; heavy at timeswith high winds. Cold tempertures single digits and below; ~24"" of snow. Lite organics; filtered through 500 um mesh. Sample frozen and thawed in the fridge; some snow in sample;;;"
01/02/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,131,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,2880.2,"Bucket in on 23 XII 14 @ 0915 hrs. Rain then turning to snow; heavy at timeswith high winds. Cold tempertures single digits and below; ~24"" of snow. Mod. organics; filtered through 500 um mesh. Sample frozen and thawed in the fridge;;;"
01/02/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,2880.2,"Bucket in on 23 XII 14 @ 0915 hrs. Rain then turning to snow; heavy at timeswith high winds. Cold tempertures single digits and below; ~24"" of snow. Mod. organics; filtered through 500 um mesh. Sample frozen and thawed in the fridge;;;"
01/02/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1259.8,"Bucket in on 23 XII 14 @ 0915 hrs. Rain then turning to snow; heavy at timeswith high winds. Cold tempertures single digits and below; ~24"" of snow. Lite organics; filtered through 500 um mesh. Sample frozen and thawed in the fridge; some snow in sample;;;"
01/09/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,92.1,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1680,Bucket in on 02 I 15 @1430hours. Calm to high winds; cold temperatures; heavy snow at times ~3'. Lite organics; filtered through 500 um mesh; frozen; thawed in walk-in.;;;
01/09/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,92.8,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,1823.6,Bucket in on 02 I 15 @1430hours and covered on 05 I 15 @1000 hrs. Calm to high winds; cold temperatures; heavy snow at times ~3'. Lite organics; filtered through 500 um mesh; frozen; thawed in walk-in.;;;
01/09/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,142,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Bulk,1093.8,Snow collector in on 05 I 15 @1000 hours after LODA wet bucket filled up. Calm to high winds; cold temperatures; heavy snow at times ~3'. Lite organics; filtered through 500 um mesh; frozen; thawed in walk-in.;;;
01/09/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.1,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Bulk,1093.8,Snow collector in on 05 I 15 @1000 hours after LODA wet bucket filled up. Calm to high winds; cold temperatures; heavy snow at times ~3'. Lite organics; filtered through 500 um mesh; frozen; thawed in walk-in.;;;
01/09/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.7,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,1823.6,Bucket in on 02 I 15 @1430hours and covered on 05 I 15 @1000 hrs. Calm to high winds; cold temperatures; heavy snow at times ~3'. Lite organics; filtered through 500 um mesh; frozen; thawed in walk-in.;;;
01/09/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1680,Bucket in on 02 I 15 @1430hours. Calm to high winds; cold temperatures; heavy snow at times ~3'. Lite organics; filtered through 500 um mesh; frozen; thawed in walk-in.;;;
01/16/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,60.2,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1129,Bucket in on 09 I 15 @ 1015 hrs. Snow and rain at times. High winds at times. Temperature warming into the low-30's (F). Lite organics; 500 um mesh. Dry bucket covered for part of 15I15.;;;
01/16/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,257,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,663.4,Bucket in on 09 I 15 @ 1015 hrs. Snow and rain at times. High winds at times. Temperature warming into the low-30's (F). No visible organics; 500 um mesh. Dry bucket covered for part of 15I15.;;;
01/16/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.6,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,663.4,Bucket in on 09 I 15 @ 1015 hrs. Snow and rain at times. High winds at times. Temperature warming into the low-30's (F). No visible organics; 500 um mesh. Dry bucket covered for part of 15I15.;;;
01/16/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1129,Bucket in on 09 I 15 @ 1015 hrs. Snow and rain at times. High winds at times. Temperature warming into the low-30's (F). Lite organics; 500 um mesh. Dry bucket covered for part of 15I15.;;;
01/23/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,62.8,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1190.8,Bucket in on 16I15 @ 0830 hrs. Lite snow and some rain during the week; temperatures warming to mid- to high 30's (F) ; lite to moderate winds. Lite organics in sample; filtered through 500 um mesh. Sample was not frozen but thawed in fridge w/wet sample.;;;
01/23/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,83.4,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,759.3,Bucket in on 16I15 @ 0830 hrs. Lite snow and some rain during the week; temperatures warming to mid- to high 30's (F) ; lite to moderate winds. Lite organics in sample; filtered through 500 um mesh. Sample was frozen and allowed to thaw in the fridge.;;;
01/23/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,759.3,Bucket in on 16I15 @ 0830 hrs. Lite snow and some rain during the week; temperatures warming to mid- to high 30's (F) ; lite to moderate winds. Lite organics in sample; filtered through 500 um mesh. Sample was frozen and allowed to thaw in the fridge.;;;
01/23/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1190.8,Bucket in on 16I15 @ 0830 hrs. Lite snow and some rain during the week; temperatures warming to mid- to high 30's (F) ; lite to moderate winds. Lite organics in sample; filtered through 500 um mesh. Sample was not frozen but thawed in fridge w/wet sample.;;;
01/29/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,34.9,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1389.1,Bucket in on 23 I 15@ 0830 hrs. NO precip; warmer days and coler nights;' freeze thaw cycles; inversion this week; calm winds; overcast to p. sunny. Lite organics in the sample; no visible soot; filtered through 00 um mesh.;;;
01/29/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1389.1,Bucket in on 23 I 15@ 0830 hrs. NO precip; warmer days and coler nights;' freeze thaw cycles; inversion this week; calm winds; overcast to p. sunny. Lite organics in the sample; no visible soot; filtered through 00 um mesh.;;;
02/04/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,56.9,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1435.4,Bucket in on 29 I 15 @ 1000hrs. Lite rain and snow at times; overcast to p. sunny; cold nights with warmer days. Calm to moderate winds and freeze thaw cycles. Lite organics in the sample filtered through 500 um mesh.;;;
02/04/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,199,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,413.8,Bucket in on 23 I 15 @ 0830hrs. Lite rain and snow at times; overcast to p. sunny; cold nights with warmer days. Calm to moderate winds and freeze thaw cycles. No visible organics in the sample filtered through 500 um mesh.;;;
02/04/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,413.8,Bucket in on 23 I 15 @ 0830hrs. Lite rain and snow at times; overcast to p. sunny; cold nights with warmer days. Calm to moderate winds and freeze thaw cycles. No visible organics in the sample filtered through 500 um mesh.;;;
02/04/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1435.4,Bucket in on 29 I 15 @ 1000hrs. Lite rain and snow at times; overcast to p. sunny; cold nights with warmer days. Calm to moderate winds and freeze thaw cycles. Lite organics in the sample filtered through 500 um mesh.;;;
02/12/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,87.9,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1577.4,Bucket in on 04II15@1600 hrs. Heavy rain this week; overcast to P. sunny yesterday; high winds at times. Lite organics in the sample; filtered through 500 um mesh.;;;
02/12/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,56.9,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,1266.9,Bucket in on 04II15@1600 hrs. Heavy rain this week; overcast to P. sunny yesterday; high winds at times. Lite organics in the sample; filtered through 500 um mesh.;;;
02/12/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,1266.9,Bucket in on 04II15@1600 hrs. Heavy rain this week; overcast to P. sunny yesterday; high winds at times. Lite organics in the sample; filtered through 500 um mesh.;;;
02/12/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1577.4,Bucket in on 04II15@1600 hrs. Heavy rain this week; overcast to P. sunny yesterday; high winds at times. Lite organics in the sample; filtered through 500 um mesh.;;;
02/18/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,33,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1486.1,Bucket in on 12II15 @ 0815 hrs. Dry and sunny conditions; Temperatures in the high 40's during the day and nightime temperatures above freezing until four days ago when temeratures driopped below freezing at night. Lite organics in the sample; fil. 500 um;;;
02/18/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1486.1,Bucket in on 12II15 @ 0815 hrs. Dry and sunny conditions; Temperatures in the high 40's during the day and nightime temperatures above freezing until four days ago when temeratures driopped below freezing at night. Lite organics in the sample; fil. 500 um;;;
02/25/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,81.3,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1205.6,Bucket in on 18II15 @ 0815 hrs. Sunny days with below freezing nights. Freeze thaw cycles. Moderate winds at times. Lite organics in the sample; filtered through 500 um mesh.;;;
02/25/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1205.6,Bucket in on 18II15 @ 0815 hrs. Sunny days with below freezing nights. Freeze thaw cycles. Moderate winds at times. Lite organics in the sample; filtered through 500 um mesh.;;;
03/05/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,54.5,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1071.2,"Bucket in on 25 II 15 @ 1505 hrs. Sunny day with nights in the 20's. Loite snow three days ago; otherwise very dry. Lite to moderate winds. Some ice in the bays. Mod. Org. in the sample, fil.  500. Sample frozen thawed in walk-in overnight.;;;"
03/05/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,233,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,247.2,"Bucket in on 12 II 15 @ 0815 hrs. Sunny day with nights in the 20's. Loite snow three days ago; otherwise very dry. Lite to moderate winds. Some ice in the bays. Lite Org. in the sample, fil.  500. Sample frozen thawed in walk-in overnight.;;;"
03/05/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,247.2,"Bucket in on 12 II 15 @ 0815 hrs. Sunny day with nights in the 20's. Loite snow three days ago; otherwise very dry. Lite to moderate winds. Some ice in the bays. Lite Org. in the sample, fil.  500. Sample frozen thawed in walk-in overnight.;;;"
03/05/2015,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,19.7,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1071.2,"Bucket in on 25 II 15 @ 1505 hrs. Sunny day with nights in the 20's. Loite snow three days ago; otherwise very dry. Lite to moderate winds. Some ice in the bays. Mod. Org. in the sample, fil.  500. Sample frozen thawed in walk-in overnight.;;;"
03/11/2015,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,76.6,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1099.6,Buvcket in on 04 III 15 @ 1245 hrs. Suuny and dry with highs in the 50's (F). Open burning in the valley and fires are noticeable around the lake. Calm to hihg winds at times. Very lite organics in the sample; filtered through 500 um mesh.;;;
